YEAR,QTR,WEEK,PRODUCT,INDUSTRY_UNITS
2014,2014-Q1,2014-12,Dishwasher,148264
2014,2014-Q1,2014-12,Dryer,164956
2014,2014-Q1,2014-12,Free Standing Ranges,149787
2014,2014-Q1,2014-12,Freezer,46597
2014,2014-Q1,2014-12,French Door,46400
2014,2014-Q1,2014-12,Front Load,51096
2014,2014-Q1,2014-12,MHC,92349
2014,2014-Q1,2014-12,Side by Side,46147
2014,2014-Q1,2014-12,Top Load,162529
2014,2014-Q1,2014-12,Top Mount,104680
2014,2014-Q1,2014-13,2 Door Bottom Mount,7191
2014,2014-Q1,2014-13,Built-in Ovens,13899
2014,2014-Q1,2014-13,Cooktops,13329
2014,2014-Q1,2014-13,Dishwasher,124897
2014,2014-Q1,2014-13,Dryer,138420
2014,2014-Q1,2014-13,Free Standing Ranges,123080
2014,2014-Q1,2014-13,Freezer,22755
2014,2014-Q1,2014-13,French Door,39568
2014,2014-Q1,2014-13,Front Load,40514
2014,2014-Q1,2014-13,MHC,66047
2014,2014-Q1,2014-13,Side by Side,35575
2014,2014-Q1,2014-13,Top Load,126147
2014,2014-Q1,2014-13,Top Mount,88309
2014,2014-Q2,2014-14,2 Door Bottom Mount,6648
2014,2014-Q2,2014-14,Built-in Ovens,13254
2014,2014-Q2,2014-14,Cooktops,13338
2014,2014-Q2,2014-14,Dishwasher,124309
2014,2014-Q2,2014-14,Dryer,139107
2014,2014-Q2,2014-14,Free Standing Ranges,117902
2014,2014-Q2,2014-14,Freezer,31432
2014,2014-Q2,2014-14,French Door,43471
2014,2014-Q2,2014-14,Front Load,35260
2014,2014-Q2,2014-14,MHC,75957
2014,2014-Q2,2014-14,Side by Side,40003
2014,2014-Q2,2014-14,Top Load,140358
2014,2014-Q2,2014-14,Top Mount,79653
2014,2014-Q2,2014-15,2 Door Bottom Mount,5783
2014,2014-Q2,2014-15,Built-in Ovens,12279
2014,2014-Q2,2014-15,Cooktops,12805
2014,2014-Q2,2014-15,Dishwasher,114324
2014,2014-Q2,2014-15,Dryer,113997
2014,2014-Q2,2014-15,Free Standing Ranges,110786
2014,2014-Q2,2014-15,Freezer,27904
2014,2014-Q2,2014-15,French Door,39169
2014,2014-Q2,2014-15,Front Load,34686
2014,2014-Q2,2014-15,MHC,78222
2014,2014-Q2,2014-15,Side by Side,40011
2014,2014-Q2,2014-15,Top Load,109129
2014,2014-Q2,2014-15,Top Mount,84071
2014,2014-Q2,2014-16,2 Door Bottom Mount,10304
2014,2014-Q2,2014-16,Built-in Ovens,13345
2014,2014-Q2,2014-16,Cooktops,13935
2014,2014-Q2,2014-16,Dishwasher,145232
2014,2014-Q2,2014-16,Dryer,134934
2014,2014-Q2,2014-16,Free Standing Ranges,130113
2014,2014-Q2,2014-16,Freezer,40006
2014,2014-Q2,2014-16,French Door,47132
2014,2014-Q2,2014-16,Front Load,45606
2014,2014-Q2,2014-16,MHC,84973
2014,2014-Q2,2014-16,Side by Side,45548
2014,2014-Q2,2014-16,Top Load,130161
2014,2014-Q2,2014-16,Top Mount,103396
2014,2014-Q2,2014-17,2 Door Bottom Mount,8126
2014,2014-Q2,2014-17,Built-in Ovens,13080
2014,2014-Q2,2014-17,Cooktops,13609
2014,2014-Q2,2014-17,Dishwasher,142153
2014,2014-Q2,2014-17,Dryer,129969
2014,2014-Q2,2014-17,Free Standing Ranges,125719
2014,2014-Q2,2014-17,Freezer,29959
2014,2014-Q2,2014-17,French Door,48705
2014,2014-Q2,2014-17,Front Load,38452
2014,2014-Q2,2014-17,MHC,85342
2014,2014-Q2,2014-17,Side by Side,46621
2014,2014-Q2,2014-17,Top Load,131787
2014,2014-Q2,2014-17,Top Mount,102240
2014,2014-Q2,2014-18,2 Door Bottom Mount,7222
2014,2014-Q2,2014-18,Built-in Ovens,13529
2014,2014-Q2,2014-18,Cooktops,14426
2014,2014-Q2,2014-18,Dishwasher,152376
2014,2014-Q2,2014-18,Dryer,140594
2014,2014-Q2,2014-18,Free Standing Ranges,125333
2014,2014-Q2,2014-18,Freezer,37132
2014,2014-Q2,2014-18,French Door,50042
2014,2014-Q2,2014-18,Front Load,36219
2014,2014-Q2,2014-18,MHC,82040
2014,2014-Q2,2014-18,Side by Side,41221
2014,2014-Q2,2014-18,Top Load,139956
2014,2014-Q2,2014-18,Top Mount,96740
2014,2014-Q2,2014-19,2 Door Bottom Mount,6462
2014,2014-Q2,2014-19,Built-in Ovens,13260
2014,2014-Q2,2014-19,Cooktops,13356
2014,2014-Q2,2014-19,Dishwasher,143066
2014,2014-Q2,2014-19,Dryer,126255
2014,2014-Q2,2014-19,Free Standing Ranges,120825
2014,2014-Q2,2014-19,Freezer,33813
2014,2014-Q2,2014-19,French Door,46473
2014,2014-Q2,2014-19,Front Load,38858
2014,2014-Q2,2014-19,MHC,83703
2014,2014-Q2,2014-19,Side by Side,39542
2014,2014-Q2,2014-19,Top Load,122373
2014,2014-Q2,2014-19,Top Mount,94856
2014,2014-Q2,2014-20,2 Door Bottom Mount,7966
2014,2014-Q2,2014-20,Built-in Ovens,13370
2014,2014-Q2,2014-20,Cooktops,13429
2014,2014-Q2,2014-20,Dishwasher,140812
2014,2014-Q2,2014-20,Dryer,124528
2014,2014-Q2,2014-20,Free Standing Ranges,124841
2014,2014-Q2,2014-20,Freezer,36483
2014,2014-Q2,2014-20,French Door,54303
2014,2014-Q2,2014-20,Front Load,41287
2014,2014-Q2,2014-20,MHC,110381
2014,2014-Q2,2014-20,Side by Side,38306
2014,2014-Q2,2014-20,Top Load,119954
2014,2014-Q2,2014-20,Top Mount,117162
2014,2014-Q2,2014-21,2 Door Bottom Mount,7407
2014,2014-Q2,2014-21,Built-in Ovens,12596
2014,2014-Q2,2014-21,Cooktops,12553
2014,2014-Q2,2014-21,Dishwasher,122348
2014,2014-Q2,2014-21,Dryer,138619
2014,2014-Q2,2014-21,Free Standing Ranges,119916
2014,2014-Q2,2014-21,Freezer,42691
2014,2014-Q2,2014-21,French Door,61290
2014,2014-Q2,2014-21,Front Load,47000
2014,2014-Q2,2014-21,MHC,87608
2014,2014-Q2,2014-21,Side by Side,35992
2014,2014-Q2,2014-21,Top Load,147351
2014,2014-Q2,2014-21,Top Mount,108094
2014,2014-Q2,2014-22,2 Door Bottom Mount,8751
2014,2014-Q2,2014-22,Built-in Ovens,15626
2014,2014-Q2,2014-22,Cooktops,14144
2014,2014-Q2,2014-22,Dishwasher,133191
2014,2014-Q2,2014-22,Dryer,144799
2014,2014-Q2,2014-22,Free Standing Ranges,128703
2014,2014-Q2,2014-22,Freezer,44375
2014,2014-Q2,2014-22,French Door,56607
2014,2014-Q2,2014-22,Front Load,46594
2014,2014-Q2,2014-22,MHC,80257
2014,2014-Q2,2014-22,Side by Side,35103
2014,2014-Q2,2014-22,Top Load,140435
2014,2014-Q2,2014-22,Top Mount,103880
2014,2014-Q2,2014-23,2 Door Bottom Mount,6875
2014,2014-Q2,2014-23,Built-in Ovens,14339
2014,2014-Q2,2014-23,Cooktops,13129
2014,2014-Q2,2014-23,Dishwasher,128938
2014,2014-Q2,2014-23,Dryer,159083
2014,2014-Q2,2014-23,Free Standing Ranges,117689
2014,2014-Q2,2014-23,Freezer,45806
2014,2014-Q2,2014-23,French Door,51615
2014,2014-Q2,2014-23,Front Load,49095
2014,2014-Q2,2014-23,MHC,73923
2014,2014-Q2,2014-23,Side by Side,42739
2014,2014-Q2,2014-23,Top Load,151527
2014,2014-Q2,2014-23,Top Mount,104504
2014,2014-Q2,2014-24,2 Door Bottom Mount,7494
2014,2014-Q2,2014-24,Built-in Ovens,14563
2014,2014-Q2,2014-24,Cooktops,15856
2014,2014-Q2,2014-24,Dishwasher,131363
2014,2014-Q2,2014-24,Dryer,140340
2014,2014-Q2,2014-24,Free Standing Ranges,140504
2014,2014-Q2,2014-24,Freezer,45436
2014,2014-Q2,2014-24,French Door,52549
2014,2014-Q2,2014-24,Front Load,51084
2014,2014-Q2,2014-24,MHC,83078
2014,2014-Q2,2014-24,Side by Side,48514
2014,2014-Q2,2014-24,Top Load,139298
2014,2014-Q2,2014-24,Top Mount,107236
2014,2014-Q2,2014-25,2 Door Bottom Mount,8628
2014,2014-Q2,2014-25,Built-in Ovens,15386
2014,2014-Q2,2014-25,Cooktops,14057
2014,2014-Q2,2014-25,Dishwasher,153756
2014,2014-Q2,2014-25,Dryer,147938
2014,2014-Q2,2014-25,Free Standing Ranges,150994
2014,2014-Q2,2014-25,Freezer,38728
2014,2014-Q2,2014-25,French Door,63686
2014,2014-Q2,2014-25,Front Load,50124
2014,2014-Q2,2014-25,MHC,102358
2014,2014-Q2,2014-25,Side by Side,58169
2014,2014-Q2,2014-25,Top Load,134562
2014,2014-Q2,2014-25,Top Mount,124861
2014,2014-Q2,2014-26,2 Door Bottom Mount,7243
2014,2014-Q2,2014-26,Built-in Ovens,12237
2014,2014-Q2,2014-26,Cooktops,11412
2014,2014-Q2,2014-26,Dishwasher,105555
2014,2014-Q2,2014-26,Dryer,103657
2014,2014-Q2,2014-26,Free Standing Ranges,93689
2014,2014-Q2,2014-26,Freezer,37646
2014,2014-Q2,2014-26,French Door,45957
2014,2014-Q2,2014-26,Front Load,33759
2014,2014-Q2,2014-26,MHC,62228
2014,2014-Q2,2014-26,Side by Side,33758
2014,2014-Q2,2014-26,Top Load,95688
2014,2014-Q2,2014-26,Top Mount,85526
2014,2014-Q3,2014-27,2 Door Bottom Mount,10196
2014,2014-Q3,2014-27,Built-in Ovens,16655
2014,2014-Q3,2014-27,Cooktops,15239
2014,2014-Q3,2014-27,Dishwasher,128947
2014,2014-Q3,2014-27,Dryer,115752
2014,2014-Q3,2014-27,Free Standing Ranges,120963
2014,2014-Q3,2014-27,Freezer,35354
2014,2014-Q3,2014-27,French Door,52271
2014,2014-Q3,2014-27,Front Load,38831
2014,2014-Q3,2014-27,MHC,70436
2014,2014-Q3,2014-27,Side by Side,39804
2014,2014-Q3,2014-27,Top Load,120731
2014,2014-Q3,2014-27,Top Mount,95841
2014,2014-Q3,2014-28,2 Door Bottom Mount,10951
2014,2014-Q3,2014-28,Built-in Ovens,15306
2014,2014-Q3,2014-28,Cooktops,15000
2014,2014-Q3,2014-28,Dishwasher,135765
2014,2014-Q3,2014-28,Dryer,126352
2014,2014-Q3,2014-28,Free Standing Ranges,125406
2014,2014-Q3,2014-28,Freezer,38240
2014,2014-Q3,2014-28,French Door,56726
2014,2014-Q3,2014-28,Front Load,42720
2014,2014-Q3,2014-28,MHC,72093
2014,2014-Q3,2014-28,Side by Side,38319
2014,2014-Q3,2014-28,Top Load,116970
2014,2014-Q3,2014-28,Top Mount,104293
2014,2014-Q3,2014-29,2 Door Bottom Mount,11056
2014,2014-Q3,2014-29,Built-in Ovens,14560
2014,2014-Q3,2014-29,Cooktops,13862
2014,2014-Q3,2014-29,Dishwasher,126337
2014,2014-Q3,2014-29,Dryer,122926
2014,2014-Q3,2014-29,Free Standing Ranges,126086
2014,2014-Q3,2014-29,Freezer,40646
2014,2014-Q3,2014-29,French Door,52154
2014,2014-Q3,2014-29,Front Load,37795
2014,2014-Q3,2014-29,MHC,79816
2014,2014-Q3,2014-29,Side by Side,50856
2014,2014-Q3,2014-29,Top Load,119974
2014,2014-Q3,2014-29,Top Mount,105842
2014,2014-Q3,2014-30,2 Door Bottom Mount,7643
2014,2014-Q3,2014-30,Built-in Ovens,14585
2014,2014-Q3,2014-30,Cooktops,13757
2014,2014-Q3,2014-30,Dishwasher,155355
2014,2014-Q3,2014-30,Dryer,117576
2014,2014-Q3,2014-30,Free Standing Ranges,131072
2014,2014-Q3,2014-30,Freezer,43294
2014,2014-Q3,2014-30,French Door,55283
2014,2014-Q3,2014-30,Front Load,39839
2014,2014-Q3,2014-30,MHC,108838
2014,2014-Q3,2014-30,Side by Side,52087
2014,2014-Q3,2014-30,Top Load,122959
2014,2014-Q3,2014-30,Top Mount,105046
2014,2014-Q3,2014-31,2 Door Bottom Mount,8759
2014,2014-Q3,2014-31,Built-in Ovens,14552
2014,2014-Q3,2014-31,Cooktops,13767
2014,2014-Q3,2014-31,Dishwasher,138271
2014,2014-Q3,2014-31,Dryer,109491
2014,2014-Q3,2014-31,Free Standing Ranges,130608
2014,2014-Q3,2014-31,Freezer,37211
2014,2014-Q3,2014-31,French Door,47900
2014,2014-Q3,2014-31,Front Load,38257
2014,2014-Q3,2014-31,MHC,78810
2014,2014-Q3,2014-31,Side by Side,50537
2014,2014-Q3,2014-31,Top Load,105753
2014,2014-Q3,2014-31,Top Mount,92715
2014,2014-Q3,2014-32,2 Door Bottom Mount,7599
2014,2014-Q3,2014-32,Built-in Ovens,13845
2014,2014-Q3,2014-32,Cooktops,13982
2014,2014-Q3,2014-32,Dishwasher,130170
2014,2014-Q3,2014-32,Dryer,139782
2014,2014-Q3,2014-32,Free Standing Ranges,138445
2014,2014-Q3,2014-32,Freezer,37652
2014,2014-Q3,2014-32,French Door,46867
2014,2014-Q3,2014-32,Front Load,44288
2014,2014-Q3,2014-32,MHC,91211
2014,2014-Q3,2014-32,Side by Side,48525
2014,2014-Q3,2014-32,Top Load,131466
2014,2014-Q3,2014-32,Top Mount,99587
2014,2014-Q3,2014-33,2 Door Bottom Mount,8817
2014,2014-Q3,2014-33,Built-in Ovens,13418
2014,2014-Q3,2014-33,Cooktops,14340
2014,2014-Q3,2014-33,Dishwasher,129256
2014,2014-Q3,2014-33,Dryer,141931
2014,2014-Q3,2014-33,Free Standing Ranges,132871
2014,2014-Q3,2014-33,Freezer,42282
2014,2014-Q3,2014-33,French Door,55164
2014,2014-Q3,2014-33,Front Load,48039
2014,2014-Q3,2014-33,MHC,93857
2014,2014-Q3,2014-33,Side by Side,40125
2014,2014-Q3,2014-33,Top Load,125172
2014,2014-Q3,2014-33,Top Mount,88905
2014,2014-Q3,2014-34,2 Door Bottom Mount,8484
2014,2014-Q3,2014-34,Built-in Ovens,13868
2014,2014-Q3,2014-34,Cooktops,13766
2014,2014-Q3,2014-34,Dishwasher,157383
2014,2014-Q3,2014-34,Dryer,144574
2014,2014-Q3,2014-34,Free Standing Ranges,144994
2014,2014-Q3,2014-34,Freezer,48343
2014,2014-Q3,2014-34,French Door,58595
2014,2014-Q3,2014-34,Front Load,43054
2014,2014-Q3,2014-34,MHC,109080
2014,2014-Q3,2014-34,Side by Side,52105
2014,2014-Q3,2014-34,Top Load,140454
2014,2014-Q3,2014-34,Top Mount,107224
2014,2014-Q3,2014-35,2 Door Bottom Mount,6311
2014,2014-Q3,2014-35,Built-in Ovens,11164
2014,2014-Q3,2014-35,Cooktops,12491
2014,2014-Q3,2014-35,Dishwasher,131173
2014,2014-Q3,2014-35,Dryer,101019
2014,2014-Q3,2014-35,Free Standing Ranges,119804
2014,2014-Q3,2014-35,Freezer,30979
2014,2014-Q3,2014-35,French Door,49032
2014,2014-Q3,2014-35,Front Load,34429
2014,2014-Q3,2014-35,MHC,70428
2014,2014-Q3,2014-35,Side by Side,33800
2014,2014-Q3,2014-35,Top Load,96487
2014,2014-Q3,2014-35,Top Mount,77418
2014,2014-Q3,2014-36,2 Door Bottom Mount,8167
2014,2014-Q3,2014-36,Built-in Ovens,14814
2014,2014-Q3,2014-36,Cooktops,16247
2014,2014-Q3,2014-36,Dishwasher,143833
2014,2014-Q3,2014-36,Dryer,146585
2014,2014-Q3,2014-36,Free Standing Ranges,156145
2014,2014-Q3,2014-36,Freezer,26848
2014,2014-Q3,2014-36,French Door,53371
2014,2014-Q3,2014-36,Front Load,40446
2014,2014-Q3,2014-36,MHC,95754
2014,2014-Q3,2014-36,Side by Side,49760
2014,2014-Q3,2014-36,Top Load,152035
2014,2014-Q3,2014-36,Top Mount,105003
2014,2014-Q3,2014-37,2 Door Bottom Mount,8099
2014,2014-Q3,2014-37,Built-in Ovens,13887
2014,2014-Q3,2014-37,Cooktops,15542
2014,2014-Q3,2014-37,Dishwasher,151421
2014,2014-Q3,2014-37,Dryer,158844
2014,2014-Q3,2014-37,Free Standing Ranges,159165
2014,2014-Q3,2014-37,Freezer,36405
2014,2014-Q3,2014-37,French Door,59926
2014,2014-Q3,2014-37,Front Load,56133
2014,2014-Q3,2014-37,MHC,122631
2014,2014-Q3,2014-37,Side by Side,49948
2014,2014-Q3,2014-37,Top Load,144419
2014,2014-Q3,2014-37,Top Mount,116087
2014,2014-Q3,2014-38,2 Door Bottom Mount,8271
2014,2014-Q3,2014-38,Built-in Ovens,15401
2014,2014-Q3,2014-38,Cooktops,16094
2014,2014-Q3,2014-38,Dishwasher,163453
2014,2014-Q3,2014-38,Dryer,166010
2014,2014-Q3,2014-38,Free Standing Ranges,160059
2014,2014-Q3,2014-38,Freezer,41765
2014,2014-Q3,2014-38,French Door,65458
2014,2014-Q3,2014-38,Front Load,47641
2014,2014-Q3,2014-38,MHC,125921
2014,2014-Q3,2014-38,Side by Side,53596
2014,2014-Q3,2014-38,Top Load,151372
2014,2014-Q3,2014-38,Top Mount,112487
2014,2014-Q3,2014-39,2 Door Bottom Mount,8333
2014,2014-Q3,2014-39,Built-in Ovens,15252
2014,2014-Q3,2014-39,Cooktops,20830
2014,2014-Q3,2014-39,Dishwasher,147282
2014,2014-Q3,2014-39,Dryer,129308
2014,2014-Q3,2014-39,Free Standing Ranges,134234
2014,2014-Q3,2014-39,Freezer,45682
2014,2014-Q3,2014-39,French Door,58423
2014,2014-Q3,2014-39,Front Load,44268
2014,2014-Q3,2014-39,MHC,76421
2014,2014-Q3,2014-39,Side by Side,41299
2014,2014-Q3,2014-39,Top Load,118409
2014,2014-Q3,2014-39,Top Mount,91904
2014,2014-Q4,2014-40,2 Door Bottom Mount,6516
2014,2014-Q4,2014-40,Built-in Ovens,14233
2014,2014-Q4,2014-40,Cooktops,13541
2014,2014-Q4,2014-40,Dishwasher,128469
2014,2014-Q4,2014-40,Dryer,112631
2014,2014-Q4,2014-40,Free Standing Ranges,118902
2014,2014-Q4,2014-40,Freezer,46173
2014,2014-Q4,2014-40,French Door,55206
2014,2014-Q4,2014-40,Front Load,36095
2014,2014-Q4,2014-40,MHC,67352
2014,2014-Q4,2014-40,Side by Side,40921
2014,2014-Q4,2014-40,Top Load,102147
2014,2014-Q4,2014-40,Top Mount,81709
2014,2014-Q4,2014-41,2 Door Bottom Mount,6538
2014,2014-Q4,2014-41,Built-in Ovens,17379
2014,2014-Q4,2014-41,Cooktops,15963
2014,2014-Q4,2014-41,Dishwasher,152281
2014,2014-Q4,2014-41,Dryer,131715
2014,2014-Q4,2014-41,Free Standing Ranges,140909
2014,2014-Q4,2014-41,Freezer,43449
2014,2014-Q4,2014-41,French Door,54462
2014,2014-Q4,2014-41,Front Load,44415
2014,2014-Q4,2014-41,MHC,80280
2014,2014-Q4,2014-41,Side by Side,45422
2014,2014-Q4,2014-41,Top Load,144879
2014,2014-Q4,2014-41,Top Mount,91655
2014,2014-Q4,2014-42,2 Door Bottom Mount,7208
2014,2014-Q4,2014-42,Built-in Ovens,16659
2014,2014-Q4,2014-42,Cooktops,16699
2014,2014-Q4,2014-42,Dishwasher,142602
2014,2014-Q4,2014-42,Dryer,135206
2014,2014-Q4,2014-42,Free Standing Ranges,127479
2014,2014-Q4,2014-42,Freezer,46689
2014,2014-Q4,2014-42,French Door,68088
2014,2014-Q4,2014-42,Front Load,39896
2014,2014-Q4,2014-42,MHC,75821
2014,2014-Q4,2014-42,Side by Side,44081
2014,2014-Q4,2014-42,Top Load,129298
2014,2014-Q4,2014-42,Top Mount,80855
2014,2014-Q4,2014-43,2 Door Bottom Mount,8410
2014,2014-Q4,2014-43,Built-in Ovens,16354
2014,2014-Q4,2014-43,Cooktops,16633
2014,2014-Q4,2014-43,Dishwasher,149529
2014,2014-Q4,2014-43,Dryer,157122
2014,2014-Q4,2014-43,Free Standing Ranges,138004
2014,2014-Q4,2014-43,Freezer,46252
2014,2014-Q4,2014-43,French Door,58715
2014,2014-Q4,2014-43,Front Load,48808
2014,2014-Q4,2014-43,MHC,83094
2014,2014-Q4,2014-43,Side by Side,54078
2014,2014-Q4,2014-43,Top Load,145024
2014,2014-Q4,2014-43,Top Mount,97335
2014,2014-Q4,2014-44,2 Door Bottom Mount,9644
2014,2014-Q4,2014-44,Built-in Ovens,16532
2014,2014-Q4,2014-44,Cooktops,15238
2014,2014-Q4,2014-44,Dishwasher,141062
2014,2014-Q4,2014-44,Dryer,166595
2014,2014-Q4,2014-44,Free Standing Ranges,154770
2014,2014-Q4,2014-44,Freezer,36671
2014,2014-Q4,2014-44,French Door,57929
2014,2014-Q4,2014-44,Front Load,42818
2014,2014-Q4,2014-44,MHC,83056
2014,2014-Q4,2014-44,Side by Side,37535
2014,2014-Q4,2014-44,Top Load,155021
2014,2014-Q4,2014-44,Top Mount,80998
2014,2014-Q4,2014-45,2 Door Bottom Mount,10977
2014,2014-Q4,2014-45,Built-in Ovens,19382
2014,2014-Q4,2014-45,Cooktops,16496
2014,2014-Q4,2014-45,Dishwasher,156863
2014,2014-Q4,2014-45,Dryer,146020
2014,2014-Q4,2014-45,Free Standing Ranges,166784
2014,2014-Q4,2014-45,Freezer,35163
2014,2014-Q4,2014-45,French Door,63773
2014,2014-Q4,2014-45,Front Load,40889
2014,2014-Q4,2014-45,MHC,78762
2014,2014-Q4,2014-45,Side by Side,42894
2014,2014-Q4,2014-45,Top Load,137107
2014,2014-Q4,2014-45,Top Mount,91147
2014,2014-Q4,2014-46,2 Door Bottom Mount,10032
2014,2014-Q4,2014-46,Built-in Ovens,17679
2014,2014-Q4,2014-46,Cooktops,16745
2014,2014-Q4,2014-46,Dishwasher,146090
2014,2014-Q4,2014-46,Dryer,149748
2014,2014-Q4,2014-46,Free Standing Ranges,159658
2014,2014-Q4,2014-46,Freezer,33109
2014,2014-Q4,2014-46,French Door,61629
2014,2014-Q4,2014-46,Front Load,38804
2014,2014-Q4,2014-46,MHC,85511
2014,2014-Q4,2014-46,Side by Side,43893
2014,2014-Q4,2014-46,Top Load,134929
2014,2014-Q4,2014-46,Top Mount,96472
2014,2014-Q4,2014-47,2 Door Bottom Mount,7164
2014,2014-Q4,2014-47,Built-in Ovens,11112
2014,2014-Q4,2014-47,Cooktops,10551
2014,2014-Q4,2014-47,Dishwasher,102559
2014,2014-Q4,2014-47,Dryer,112059
2014,2014-Q4,2014-47,Free Standing Ranges,102102
2014,2014-Q4,2014-47,Freezer,20170
2014,2014-Q4,2014-47,French Door,49434
2014,2014-Q4,2014-47,Front Load,35160
2014,2014-Q4,2014-47,MHC,70352
2014,2014-Q4,2014-47,Side by Side,40577
2014,2014-Q4,2014-47,Top Load,100145
2014,2014-Q4,2014-47,Top Mount,80810
2014,2014-Q4,2014-48,2 Door Bottom Mount,10415
2014,2014-Q4,2014-48,Built-in Ovens,19328
2014,2014-Q4,2014-48,Cooktops,17495
2014,2014-Q4,2014-48,Dishwasher,142185
2014,2014-Q4,2014-48,Dryer,136240
2014,2014-Q4,2014-48,Free Standing Ranges,150047
2014,2014-Q4,2014-48,Freezer,39691
2014,2014-Q4,2014-48,French Door,55996
2014,2014-Q4,2014-48,Front Load,35842
2014,2014-Q4,2014-48,MHC,75553
2014,2014-Q4,2014-48,Side by Side,38012
2014,2014-Q4,2014-48,Top Load,147708
2014,2014-Q4,2014-48,Top Mount,95208
2014,2014-Q4,2014-49,2 Door Bottom Mount,10303
2014,2014-Q4,2014-49,Built-in Ovens,16929
2014,2014-Q4,2014-49,Cooktops,16456
2014,2014-Q4,2014-49,Dishwasher,141882
2014,2014-Q4,2014-49,Dryer,132140
2014,2014-Q4,2014-49,Free Standing Ranges,144219
2014,2014-Q4,2014-49,Freezer,35757
2014,2014-Q4,2014-49,French Door,61231
2014,2014-Q4,2014-49,Front Load,36305
2014,2014-Q4,2014-49,MHC,77654
2014,2014-Q4,2014-49,Side by Side,43235
2014,2014-Q4,2014-49,Top Load,135906
2014,2014-Q4,2014-49,Top Mount,90722
2014,2014-Q4,2014-50,2 Door Bottom Mount,8156
2014,2014-Q4,2014-50,Built-in Ovens,15361
2014,2014-Q4,2014-50,Cooktops,15617
2014,2014-Q4,2014-50,Dishwasher,142338
2014,2014-Q4,2014-50,Dryer,119149
2014,2014-Q4,2014-50,Free Standing Ranges,148989
2014,2014-Q4,2014-50,Freezer,37788
2014,2014-Q4,2014-50,French Door,55313
2014,2014-Q4,2014-50,Front Load,38053
2014,2014-Q4,2014-50,MHC,72989
2014,2014-Q4,2014-50,Side by Side,46313
2014,2014-Q4,2014-50,Top Load,122485
2014,2014-Q4,2014-50,Top Mount,89249
2014,2014-Q4,2014-51,2 Door Bottom Mount,5681
2014,2014-Q4,2014-51,Built-in Ovens,7543
2014,2014-Q4,2014-51,Cooktops,8172
2014,2014-Q4,2014-51,Dishwasher,74471
2014,2014-Q4,2014-51,Dryer,71168
2014,2014-Q4,2014-51,Free Standing Ranges,77150
2014,2014-Q4,2014-51,Freezer,19250
2014,2014-Q4,2014-51,French Door,33350
2014,2014-Q4,2014-51,Front Load,21659
2014,2014-Q4,2014-51,MHC,50905
2014,2014-Q4,2014-51,Side by Side,29938
2014,2014-Q4,2014-51,Top Load,72582
2014,2014-Q4,2014-51,Top Mount,48569
2014,2014-Q4,2014-52,2 Door Bottom Mount,3513
2014,2014-Q4,2014-52,Built-in Ovens,8756
2014,2014-Q4,2014-52,Cooktops,8813
2014,2014-Q4,2014-52,Dishwasher,81776
2014,2014-Q4,2014-52,Dryer,91793
2014,2014-Q4,2014-52,Free Standing Ranges,87720
2014,2014-Q4,2014-52,Freezer,12952
2014,2014-Q4,2014-52,French Door,25990
2014,2014-Q4,2014-52,Front Load,27695
2014,2014-Q4,2014-52,MHC,44960
2014,2014-Q4,2014-52,Side by Side,26488
2014,2014-Q4,2014-52,Top Load,95693
2014,2014-Q4,2014-52,Top Mount,35336
2015,2015-Q1,2015-01,2 Door Bottom Mount,5828
2015,2015-Q1,2015-01,Built-in Ovens,15126
2015,2015-Q1,2015-01,Cooktops,14978
2015,2015-Q1,2015-01,Dishwasher,120919
2015,2015-Q1,2015-01,Dryer,103829
2015,2015-Q1,2015-01,Free Standing Ranges,124407
2015,2015-Q1,2015-01,Freezer,25636
2015,2015-Q1,2015-01,French Door,35476
2015,2015-Q1,2015-01,Front Load,37641
2015,2015-Q1,2015-01,MHC,64560
2015,2015-Q1,2015-01,Side by Side,34522
2015,2015-Q1,2015-01,Top Load,100014
2015,2015-Q1,2015-01,Top Mount,62611
2015,2015-Q1,2015-02,2 Door Bottom Mount,5787
2015,2015-Q1,2015-02,Built-in Ovens,14170
2015,2015-Q1,2015-02,Cooktops,14915
2015,2015-Q1,2015-02,Dishwasher,121624
2015,2015-Q1,2015-02,Dryer,100536
2015,2015-Q1,2015-02,Free Standing Ranges,106992
2015,2015-Q1,2015-02,Freezer,22725
2015,2015-Q1,2015-02,French Door,32699
2015,2015-Q1,2015-02,Front Load,35946
2015,2015-Q1,2015-02,MHC,67080
2015,2015-Q1,2015-02,Side by Side,31570
2015,2015-Q1,2015-02,Top Load,87515
2015,2015-Q1,2015-02,Top Mount,70843
2015,2015-Q1,2015-03,2 Door Bottom Mount,7331
2015,2015-Q1,2015-03,Built-in Ovens,14123
2015,2015-Q1,2015-03,Cooktops,13733
2015,2015-Q1,2015-03,Dishwasher,106737
2015,2015-Q1,2015-03,Dryer,103710
2015,2015-Q1,2015-03,Free Standing Ranges,101189
2015,2015-Q1,2015-03,Freezer,25179
2015,2015-Q1,2015-03,French Door,36076
2015,2015-Q1,2015-03,Front Load,32656
2015,2015-Q1,2015-03,MHC,69733
2015,2015-Q1,2015-03,Side by Side,33468
2015,2015-Q1,2015-03,Top Load,97682
2015,2015-Q1,2015-03,Top Mount,65995
2015,2015-Q1,2015-04,2 Door Bottom Mount,7141
